# started on Fri Apr  3 17:39:54 2026

#           time             counts unit events
   746.472565144         21,225,999      L1-dcache-load-misses            #   10.88% of all L1-dcache accesses   (16.77%)
   746.472565144    <not supported>      L1-icache-loads                                                       
   746.472565144         19,311,057      L1-icache-load-misses                                                   (20.37%)
   746.472565144          7,566,414      LLC-loads                                                               (26.36%)
   746.472565144             34,668      LLC-load-misses                  #    0.46% of all LL-cache accesses    (30.25%)
   746.472565144          1,432,020      dTLB-load-misses                                                        (32.25%)
   746.472565144            880,951      iTLB-load-misses                                                        (33.75%)
   746.472565144                  0      minor-faults                                                          
   746.472565144                  0      major-faults                                                          
   747.473161153      1,157,714,761      cycles                                                                  (34.08%)
   747.473161153        734,936,348      instructions                     #    0.63  insn per cycle              (43.17%)
   747.473161153        126,680,587      branches                                                                (40.89%)
   747.473161153          7,285,970      branch-misses                    #    5.75% of all branches             (40.64%)
   747.473161153        202,029,936      L1-dcache-loads                                                         (23.05%)
   747.473161153         23,541,783      L1-dcache-load-misses            #   11.65% of all L1-dcache accesses   (28.90%)
   747.473161153    <not supported>      L1-icache-loads                                                       
   747.473161153         19,913,296      L1-icache-load-misses                                                   (19.59%)
   747.473161153          7,760,052      LLC-loads                                                               (25.68%)
   747.473161153             18,203      LLC-load-misses                  #    0.23% of all LL-cache accesses    (32.18%)
   747.473161153          1,428,184      dTLB-load-misses                                                        (34.27%)
   747.473161153            909,668      iTLB-load-misses                                                        (35.27%)
   747.473161153                  0      minor-faults                                                          
   747.473161153                  0      major-faults                                                          
   748.474067793      1,158,980,037      cycles                                                                  (30.57%)
   748.474067793        790,192,244      instructions                     #    0.68  insn per cycle              (39.66%)
   748.474067793        137,073,681      branches                                                                (41.77%)
   748.474067793          7,505,945      branch-misses                    #    5.48% of all branches             (43.96%)
   748.474067793        225,284,317      L1-dcache-loads                                                         (30.27%)
   748.474067793         22,807,499      L1-dcache-load-misses            #   10.12% of all L1-dcache accesses   (20.17%)
   748.474067793    <not supported>      L1-icache-loads                                                       
   748.474067793         20,661,127      L1-icache-load-misses                                                   (19.08%)
   748.474067793          8,041,004      LLC-loads                                                               (25.47%)
   748.474067793             23,479      LLC-load-misses                  #    0.29% of all LL-cache accesses    (34.06%)
   748.474067793          1,480,585      dTLB-load-misses                                                        (35.86%)
   748.474067793            942,624      iTLB-load-misses                                                        (32.17%)
   748.474067793                  0      minor-faults                                                          
   748.474067793                  0      major-faults                                                          
   749.474953327      1,159,678,433      cycles                                                                  (33.86%)
   749.474953327        733,692,859      instructions                     #    0.63  insn per cycle              (42.95%)
   749.474953327        126,090,410      branches                                                                (40.67%)
   749.474953327          7,742,081      branch-misses                    #    6.14% of all branches             (39.47%)
   749.474953327        202,899,355      L1-dcache-loads                                                         (25.88%)
   749.474953327         22,213,703      L1-dcache-load-misses            #   10.95% of all L1-dcache accesses   (24.37%)
   749.474953327    <not supported>      L1-icache-loads                                                       
   749.474953327         19,824,845      L1-icache-load-misses                                                   (21.58%)
   749.474953327          7,702,449      LLC-loads                                                               (23.67%)
   749.474953327             17,210      LLC-load-misses                  #    0.22% of all LL-cache accesses    (32.76%)
   749.474953327          1,438,050      dTLB-load-misses                                                        (36.36%)
   749.474953327            924,879      iTLB-load-misses                                                        (36.36%)
   749.474953327                  0      minor-faults                                                          
   749.474953327                  0      major-faults                                                          
   750.476455446      1,159,009,941      cycles                                                                  (33.65%)
   750.476455446        741,137,220      instructions                     #    0.64  insn per cycle              (42.73%)
   750.476455446        127,082,636      branches                                                                (45.34%)
   750.476455446          7,262,945      branch-misses                    #    5.72% of all branches             (40.40%)
   750.476455446        204,337,379      L1-dcache-loads                                                         (19.53%)
   750.476455446         23,060,306      L1-dcache-load-misses            #   11.29% of all L1-dcache accesses   (24.61%)
   750.476455446    <not supported>      L1-icache-loads                                                       
   750.476455446         20,018,570      L1-icache-load-misses                                                   (18.37%)
   750.476455446          7,816,856      LLC-loads                                                               (27.35%)
   750.476455446             17,950      LLC-load-misses                  #    0.23% of all LL-cache accesses    (36.34%)
   750.476455446          1,443,884      dTLB-load-misses                                                        (36.24%)
   750.476455446            906,618      iTLB-load-misses                                                        (33.34%)
   750.476455446                  0      minor-faults                                                          
   750.476455446                  0      major-faults                                                          
   751.477088571      1,157,413,106      cycles                                                                  (36.37%)
   751.477088571        726,297,919      instructions                     #    0.63  insn per cycle              (45.46%)
   751.477088571        124,998,230      branches                                                                (45.48%)
   751.477088571          7,186,389      branch-misses                    #    5.75% of all branches             (41.64%)
   751.477088571        202,139,762      L1-dcache-loads                                                         (29.36%)
   751.477088571         21,692,930      L1-dcache-load-misses            #   10.73% of all L1-dcache accesses   (26.44%)
   751.477088571    <not supported>      L1-icache-loads                                                       
   751.477088571         19,572,694      L1-icache-load-misses                                                   (18.98%)
   751.477088571          7,608,948      LLC-loads                                                               (24.58%)
   751.477088571             28,313      LLC-load-misses                  #    0.37% of all LL-cache accesses    (33.17%)
   751.477088571          1,407,471      dTLB-load-misses                                                        (35.37%)
   751.477088571            892,538      iTLB-load-misses                                                        (33.98%)
   751.477088571                  0      minor-faults                                                          
   751.477088571                  0      major-faults                                                          
   752.478535446      1,160,770,518      cycles                                                                  (30.47%)
   752.478535446        734,380,209      instructions                     #    0.63  insn per cycle              (39.55%)
   752.478535446        127,360,824      branches                                                                (39.14%)
   752.478535446          7,249,706      branch-misses                    #    5.69% of all branches             (40.19%)
   752.478535446        203,480,415      L1-dcache-loads                                                         (26.52%)
   752.478535446         22,002,253      L1-dcache-load-misses            #   10.81% of all L1-dcache accesses   (26.43%)
   752.478535446    <not supported>      L1-icache-loads                                                       
   752.478535446         19,956,826      L1-icache-load-misses                                                   (18.57%)
   752.478535446          7,832,728      LLC-loads                                                               (26.35%)
   752.478535446             38,353      LLC-load-misses                  #    0.49% of all LL-cache accesses    (34.65%)
   752.478535446          1,456,600      dTLB-load-misses                                                        (33.76%)
   752.478535446            918,108      iTLB-load-misses                                                        (31.36%)
   752.478535446                  0      minor-faults                                                          
   752.478535446                  0      major-faults                                                          
   753.480021144      1,158,596,472      cycles                                                                  (27.71%)
   753.480021144        731,778,744      instructions                     #    0.63  insn per cycle              (36.78%)
   753.480021144        125,370,662      branches                                                                (41.29%)
   753.480021144          7,112,018      branch-misses                    #    5.67% of all branches             (45.41%)
   753.480021144        198,887,279      L1-dcache-loads                                                         (28.87%)
   753.480021144         21,803,462      L1-dcache-load-misses            #   10.96% of all L1-dcache accesses   (20.28%)
   753.480021144    <not supported>      L1-icache-loads                                                       
   753.480021144         19,836,662      L1-icache-load-misses                                                   (18.28%)
   753.480021144          7,796,129      LLC-loads                                                               (23.07%)
   753.480021144             74,291      LLC-load-misses                  #    0.95% of all LL-cache accesses    (28.46%)
   753.480021144          1,420,066      dTLB-load-misses                                                        (32.21%)
   753.480021144            905,372      iTLB-load-misses                                                        (35.10%)
   753.480021144                  0      minor-faults                                                          
   753.480021144                  0      major-faults                                                          
   754.481426165      1,158,295,864      cycles                                                                  (34.15%)
   754.481426165        734,671,465      instructions                     #    0.63  insn per cycle              (43.23%)
   754.481426165        128,179,871      branches                                                                (43.05%)
   754.481426165          7,362,954      branch-misses                    #    5.74% of all branches             (42.95%)
   754.481426165        203,875,158      L1-dcache-loads                                                         (28.00%)
   754.481426165         22,271,062      L1-dcache-load-misses            #   10.92% of all L1-dcache accesses   (19.01%)
   754.481426165    <not supported>      L1-icache-loads                                                       
   754.481426165         19,856,839      L1-icache-load-misses                                                   (18.17%)
   754.481426165          7,796,129      LLC-loads                                                               (23.96%)
   754.481426165             14,363      LLC-load-misses                  #    0.18% of all LL-cache accesses    (32.15%)
   754.481426165          1,440,509      dTLB-load-misses                                                        (35.54%)
   754.481426165            932,582      iTLB-load-misses                                                        (35.34%)
   754.481426165                  5      minor-faults                                                          
   754.481426165                  0      major-faults                                                          
   755.482876246      1,157,878,572      cycles                                                                  (29.65%)
   755.482876246        726,934,513      instructions                     #    0.63  insn per cycle              (38.74%)
   755.482876246        125,542,140      branches                                                                (41.05%)
   755.482876246          7,180,664      branch-misses                    #    5.72% of all branches             (44.15%)
   755.482876246        199,722,236      L1-dcache-loads                                                         (26.41%)
   755.482876246         22,614,165      L1-dcache-load-misses            #   11.32% of all L1-dcache accesses   (21.01%)
   755.482876246    <not supported>      L1-icache-loads                                                       
   755.482876246         19,736,789      L1-icache-load-misses                                                   (18.17%)
   755.482876246          7,633,191      LLC-loads                                                               (27.26%)
   755.482876246             15,598      LLC-load-misses                  #    0.20% of all LL-cache accesses    (36.34%)
   755.482876246          1,419,590      dTLB-load-misses                                                        (36.34%)
   755.482876246            903,423      iTLB-load-misses                                                        (33.54%)
   755.482876246                  0      minor-faults                                                          
   755.482876246                  0      major-faults                                                          
#           time             counts unit events
   756.484323910      1,159,911,131      cycles                                                                  (28.06%)
   756.484323910        741,440,685      instructions                     #    0.64  insn per cycle              (37.14%)
   756.484323910        127,753,926      branches                                                                (38.96%)
   756.484323910          7,245,745      branch-misses                    #    5.67% of all branches             (41.95%)
   756.484323910        203,918,570      L1-dcache-loads                                                         (27.58%)
   756.484323910         22,306,623      L1-dcache-load-misses            #   10.94% of all L1-dcache accesses   (18.31%)
   756.484323910    <not supported>      L1-icache-loads                                                       
   756.484323910         20,082,787      L1-icache-load-misses                                                   (18.31%)
   756.484323910          7,827,610      LLC-loads                                                               (27.20%)
   756.484323910             15,808      LLC-load-misses                  #    0.20% of all LL-cache accesses    (36.18%)
   756.484323910          1,463,537      dTLB-load-misses                                                        (36.14%)
   756.484323910            927,173      iTLB-load-misses                                                        (33.65%)
   756.484323910                  0      minor-faults                                                          
   756.484323910                  0      major-faults                                                          
   757.485761442      1,158,429,953      cycles                                                                  (36.15%)
   757.485761442        729,777,296      instructions                     #    0.63  insn per cycle              (45.23%)
   757.485761442        127,008,998      branches                                                                (43.85%)
   757.485761442          7,840,742      branch-misses                    #    6.17% of all branches             (42.45%)
   757.485761442        204,460,044      L1-dcache-loads                                                         (23.36%)
   757.485761442         22,308,714      L1-dcache-load-misses            #   10.91% of all L1-dcache accesses   (18.21%)
   757.485761442    <not supported>      L1-icache-loads                                                       
   757.485761442         19,968,644      L1-icache-load-misses                                                   (18.91%)
   757.485761442          7,731,567      LLC-loads                                                               (25.81%)
   757.485761442             12,720      LLC-load-misses                  #    0.16% of all LL-cache accesses    (33.30%)
   757.485761442          1,432,458      dTLB-load-misses                                                        (34.55%)
   757.485761442            921,144      iTLB-load-misses                                                        (33.74%)
   757.485761442                  0      minor-faults                                                          
   757.485761442                  0      major-faults                                                          
   758.487016731      1,157,079,427      cycles                                                                  (30.95%)
   758.487016731        747,145,803      instructions                     #    0.65  insn per cycle              (40.04%)
   758.487016731        133,132,635      branches                                                                (41.56%)
   758.487016731          7,456,170      branch-misses                    #    5.60% of all branches             (43.35%)
   758.487016731        204,816,851      L1-dcache-loads                                                         (28.47%)
   758.487016731         22,146,359      L1-dcache-load-misses            #   10.81% of all L1-dcache accesses   (18.79%)
   758.487016731    <not supported>      L1-icache-loads                                                       
   758.487016731         19,818,978      L1-icache-load-misses                                                   (19.30%)
   758.487016731          7,741,996      LLC-loads                                                               (26.28%)
   758.487016731             12,188      LLC-load-misses                  #    0.16% of all LL-cache accesses    (34.27%)
   758.487016731          1,434,876      dTLB-load-misses                                                        (35.16%)
   758.487016731            920,988      iTLB-load-misses                                                        (36.15%)
   758.487016731                  0      minor-faults                                                          
   758.487016731                  0      major-faults                                                          
   759.488459182      1,158,985,744      cycles                                                                  (34.64%)
   759.488459182        727,508,408      instructions                     #    0.63  insn per cycle              (43.73%)
   759.488459182        126,380,385      branches                                                                (42.85%)
   759.488459182          7,146,527      branch-misses                    #    5.65% of all branches             (42.15%)
   759.488459182        199,623,766      L1-dcache-loads                                                         (19.47%)
   759.488459182         21,884,384      L1-dcache-load-misses            #   10.96% of all L1-dcache accesses   (18.87%)
   759.488459182    <not supported>      L1-icache-loads                                                       
   759.488459182         19,848,095      L1-icache-load-misses                                                   (23.41%)
   759.488459182          7,677,040      LLC-loads                                                               (27.30%)
   759.488459182             14,837      LLC-load-misses                  #    0.19% of all LL-cache accesses    (36.39%)
   759.488459182          1,436,870      dTLB-load-misses                                                        (36.08%)
   759.488459182            910,520      iTLB-load-misses                                                        (36.04%)
   759.488459182                  1      minor-faults                                                          
   759.488459182                  0      major-faults                                                          
   760.489859900      1,158,365,115      cycles                                                                  (27.96%)
   760.489859900        741,236,544      instructions                     #    0.64  insn per cycle              (37.04%)
   760.489859900        128,847,493      branches                                                                (40.85%)
   760.489859900          7,253,546      branch-misses                    #    5.63% of all branches             (44.25%)
   760.489859900        202,437,721      L1-dcache-loads                                                         (22.06%)
   760.489859900         22,615,050      L1-dcache-load-misses            #   11.17% of all L1-dcache accesses   (19.17%)
   760.489859900    <not supported>      L1-icache-loads                                                       
   760.489859900         19,822,551      L1-icache-load-misses                                                   (20.61%)
   760.489859900          7,723,046      LLC-loads                                                               (27.30%)
   760.489859900             24,174      LLC-load-misses                  #    0.31% of all LL-cache accesses    (36.39%)
   760.489859900          1,420,527      dTLB-load-misses                                                        (36.39%)
   760.489859900            904,863      iTLB-load-misses                                                        (33.45%)
   760.489859900                  1      minor-faults                                                          
   760.489859900                  0      major-faults                                                          
   761.491013859      1,157,557,998      cycles                                                                  (32.35%)
   761.491013859        741,750,659      instructions                     #    0.64  insn per cycle              (41.44%)
   761.491013859        128,899,333      branches                                                                (45.26%)
   761.491013859          7,238,749      branch-misses                    #    5.62% of all branches             (42.66%)
   761.491013859        204,274,657      L1-dcache-loads                                                         (21.88%)
   761.491013859         22,609,646      L1-dcache-load-misses            #   11.07% of all L1-dcache accesses   (19.37%)
   761.491013859    <not supported>      L1-icache-loads                                                       
   761.491013859         19,832,362      L1-icache-load-misses                                                   (23.27%)
   761.491013859          7,788,114      LLC-loads                                                               (27.28%)
   761.491013859             28,197      LLC-load-misses                  #    0.36% of all LL-cache accesses    (36.16%)
   761.491013859          1,462,999      dTLB-load-misses                                                        (32.95%)
   761.491013859            918,774      iTLB-load-misses                                                        (31.26%)
   761.491013859                  0      minor-faults                                                          
   761.491013859                  0      major-faults                                                          
   762.492345922      1,157,521,370      cycles                                                                  (34.45%)
   762.492345922        734,718,315      instructions                     #    0.63  insn per cycle              (43.53%)
   762.492345922        127,654,947      branches                                                                (45.44%)
   762.492345922          7,493,924      branch-misses                    #    5.87% of all branches             (43.85%)
   762.492345922        204,195,202      L1-dcache-loads                                                         (21.18%)
   762.492345922         23,220,630      L1-dcache-load-misses            #   11.37% of all L1-dcache accesses   (20.57%)
   762.492345922    <not supported>      L1-icache-loads                                                       
   762.492345922         19,884,730      L1-icache-load-misses                                                   (22.07%)
   762.492345922          7,752,273      LLC-loads                                                               (27.29%)
   762.492345922             23,555      LLC-load-misses                  #    0.30% of all LL-cache accesses    (36.08%)
   762.492345922          1,434,510      dTLB-load-misses                                                        (33.80%)
   762.492345922            909,802      iTLB-load-misses                                                        (33.60%)
   762.492345922                  0      minor-faults                                                          
   762.492345922                  0      major-faults                                                          
   763.493746983      1,158,976,874      cycles                                                                  (30.65%)
   763.493746983        742,654,612      instructions                     #    0.64  insn per cycle              (39.74%)
   763.493746983        128,244,055      branches                                                                (42.54%)
   763.493746983          7,246,287      branch-misses                    #    5.65% of all branches             (43.85%)
   763.493746983        204,918,003      L1-dcache-loads                                                         (24.37%)
   763.493746983         21,918,493      L1-dcache-load-misses            #   10.70% of all L1-dcache accesses   (18.97%)
   763.493746983    <not supported>      L1-icache-loads                                                       
   763.493746983         20,156,275      L1-icache-load-misses                                                   (18.77%)
   763.493746983          7,889,954      LLC-loads                                                               (26.70%)
   763.493746983             23,010      LLC-load-misses                  #    0.29% of all LL-cache accesses    (35.78%)
   763.493746983          1,444,621      dTLB-load-misses                                                        (33.19%)
   763.493746983            952,715      iTLB-load-misses                                                        (30.19%)
   763.493746983                  0      minor-faults                                                          
   763.493746983                  0      major-faults                                                          
   764.495242528      1,156,780,255      cycles                                                                  (33.87%)
   764.495242528        725,159,486      instructions                     #    0.63  insn per cycle              (42.96%)
   764.495242528        126,676,571      branches                                                                (45.43%)
   764.495242528          7,180,154      branch-misses                    #    5.67% of all branches             (45.44%)
   764.495242528        197,655,467      L1-dcache-loads                                                         (31.16%)
   764.495242528         21,686,456      L1-dcache-load-misses            #   10.97% of all L1-dcache accesses   (19.97%)
   764.495242528    <not supported>      L1-icache-loads                                                       
   764.495242528         19,955,463      L1-icache-load-misses                                                   (20.17%)
   764.495242528          7,490,506      LLC-loads                                                               (25.37%)
   764.495242528             27,725      LLC-load-misses                  #    0.37% of all LL-cache accesses    (32.50%)
   764.495242528          1,380,433      dTLB-load-misses                                                        (34.29%)
   764.495242528            890,350      iTLB-load-misses                                                        (33.59%)
   764.495242528                  0      minor-faults                                                          
   764.495242528                  0      major-faults                                                          
   765.496649998      1,158,459,213      cycles                                                                  (31.68%)
   765.496649998        739,675,267      instructions                     #    0.64  insn per cycle              (40.77%)
   765.496649998        128,014,554      branches                                                                (40.83%)
   765.496649998          7,206,925      branch-misses                    #    5.63% of all branches             (43.04%)
   765.496649998        202,947,590      L1-dcache-loads                                                         (29.67%)
   765.496649998         22,040,459      L1-dcache-load-misses            #   10.86% of all L1-dcache accesses   (30.86%)
   765.496649998    <not supported>      L1-icache-loads                                                       
   765.496649998         19,967,653      L1-icache-load-misses                                                   (19.17%)
   765.496649998          7,763,871      LLC-loads                                                               (26.06%)
   765.496649998             20,677      LLC-load-misses                  #    0.27% of all LL-cache accesses    (34.89%)
   765.496649998          1,448,719      dTLB-load-misses                                                        (36.19%)
   765.496649998            914,960      iTLB-load-misses                                                        (35.59%)
   765.496649998                  0      minor-faults                                                          
   765.496649998                  0      major-faults                                                          
   766.497934155      1,157,868,360      cycles                                                                  (34.58%)
   766.497934155        740,913,028      instructions                     #    0.64  insn per cycle              (43.67%)
   766.497934155        126,882,688      branches                                                                (42.44%)
   766.497934155          7,198,195      branch-misses                    #    5.67% of all branches             (42.25%)
   766.497934155        204,764,312      L1-dcache-loads                                                         (23.78%)
   766.497934155         22,078,780      L1-dcache-load-misses            #   10.78% of all L1-dcache accesses   (28.36%)
   766.497934155    <not supported>      L1-icache-loads                                                       
   766.497934155         19,878,705      L1-icache-load-misses                                                   (23.07%)
   766.497934155          7,839,569      LLC-loads                                                               (20.97%)
   766.497934155             51,920      LLC-load-misses                  #    0.66% of all LL-cache accesses    (27.58%)
   766.497934155          1,447,322      dTLB-load-misses                                                        (33.89%)
   766.497934155            916,813      iTLB-load-misses                                                        (36.28%)
   766.497934155                  1      minor-faults                                                          
   766.497934155                  0      major-faults                                                          
   767.499625447      1,158,460,324      cycles                                                                  (33.04%)
   767.499625447        742,370,261      instructions                     #    0.64  insn per cycle              (42.12%)
   767.499625447        130,232,673      branches                                                                (41.42%)
   767.499625447          7,237,388      branch-misses                    #    5.56% of all branches             (42.94%)
   767.499625447        204,486,957      L1-dcache-loads                                                         (27.17%)
   767.499625447         21,793,435      L1-dcache-load-misses            #   10.66% of all L1-dcache accesses   (18.17%)
   767.499625447    <not supported>      L1-icache-loads                                                       
   767.499625447         19,842,001      L1-icache-load-misses                                                   (20.66%)
   767.499625447          7,808,141      LLC-loads                                                               (27.24%)
   767.499625447             23,824      LLC-load-misses                  #    0.31% of all LL-cache accesses    (36.33%)
   767.499625447          1,432,540      dTLB-load-misses                                                        (36.09%)
   767.499625447            911,621      iTLB-load-misses                                                        (33.61%)
   767.499625447                  0      minor-faults                                                          
   767.499625447                  0      major-faults                                                          
   768.501081145      1,160,904,244      cycles                                                                  (33.56%)
   768.501081145        724,780,630      instructions                     #    0.62  insn per cycle              (42.64%)
   768.501081145        126,706,908      branches                                                                (39.95%)
   768.501081145          7,187,480      branch-misses                    #    5.67% of all branches             (39.87%)
   768.501081145        196,589,292      L1-dcache-loads                                                         (30.77%)
   768.501081145         20,814,255      L1-dcache-load-misses            #   10.59% of all L1-dcache accesses   (23.36%)
   768.501081145    <not supported>      L1-icache-loads                                                       
   768.501081145         19,470,991      L1-icache-load-misses                                                   (21.37%)
   768.501081145          7,618,561      LLC-loads                                                               (29.96%)
   768.501081145             27,682      LLC-load-misses                  #    0.36% of all LL-cache accesses    (36.25%)
   768.501081145          1,416,137      dTLB-load-misses                                                        (36.36%)
   768.501081145            886,509      iTLB-load-misses                                                        (36.28%)
   768.501081145                  0      minor-faults                                                          
   768.501081145                  0      major-faults                                                          
   769.502538260      1,160,574,244      cycles                                                                  (28.40%)
   769.502538260        742,128,328      instructions                     #    0.64  insn per cycle              (37.49%)
   769.502538260        127,046,727      branches                                                                (39.78%)
   769.502538260          7,414,825      branch-misses                    #    5.84% of all branches             (40.29%)
   769.502538260        205,012,366      L1-dcache-loads                                                         (24.37%)
   769.502538260         22,097,489      L1-dcache-load-misses            #   10.78% of all L1-dcache accesses   (18.67%)
   769.502538260    <not supported>      L1-icache-loads                                                       
   769.502538260         20,151,291      L1-icache-load-misses                                                   (18.17%)
   769.502538260          7,829,139      LLC-loads                                                               (27.26%)
   769.502538260             24,825      LLC-load-misses                  #    0.32% of all LL-cache accesses    (36.35%)
   769.502538260          1,439,645      dTLB-load-misses                                                        (36.35%)
   769.502538260            909,370      iTLB-load-misses                                                        (36.19%)
   769.502538260                  0      minor-faults                                                          
   769.502538260                  0      major-faults                                                          
   770.503944007      1,158,007,977      cycles                                                                  (33.79%)
   770.503944007        739,984,722      instructions                     #    0.64  insn per cycle              (42.87%)
   770.503944007        128,524,085      branches                                                                (43.18%)
   770.503944007          7,197,069      branch-misses                    #    5.60% of all branches             (43.39%)
   770.503944007        203,442,466      L1-dcache-loads                                                         (19.78%)
   770.503944007         22,155,163      L1-dcache-load-misses            #   10.89% of all L1-dcache accesses   (24.46%)
   770.503944007    <not supported>      L1-icache-loads                                                       
   770.503944007         19,882,617      L1-icache-load-misses                                                   (22.97%)
   770.503944007          7,771,922      LLC-loads                                                               (27.26%)
   770.503944007             25,939      LLC-load-misses                  #    0.33% of all LL-cache accesses    (36.35%)
   770.503944007          1,464,286      dTLB-load-misses                                                        (31.55%)
   770.503944007            931,282      iTLB-load-misses                                                        (28.69%)
   770.503944007                  0      minor-faults                                                          
   770.503944007                  0      major-faults                                                          
   771.505023219      1,158,107,547      cycles                                                                  (33.07%)
   771.505023219        733,425,924      instructions                     #    0.63  insn per cycle              (42.16%)
   771.505023219        125,471,754      branches                                                                (41.75%)
   771.505023219          7,421,093      branch-misses                    #    5.91% of all branches             (41.57%)
   771.505023219        201,260,966      L1-dcache-loads                                                         (23.49%)
   771.505023219         21,966,135      L1-dcache-load-misses            #   10.91% of all L1-dcache accesses   (21.57%)
   771.505023219    <not supported>      L1-icache-loads                                                       
   771.505023219         19,611,773      L1-icache-load-misses                                                   (18.58%)
   771.505023219          7,802,370      LLC-loads                                                               (24.87%)
   771.505023219             19,727      LLC-load-misses                  #    0.25% of all LL-cache accesses    (31.76%)
   771.505023219          1,423,360      dTLB-load-misses                                                        (33.76%)
   771.505023219            909,700      iTLB-load-misses                                                        (32.86%)
   771.505023219                  0      minor-faults                                                          
   771.505023219                  0      major-faults                                                          
   772.506466663      1,157,033,302      cycles                                                                  (34.59%)
   772.506466663        706,493,107      instructions                     #    0.61  insn per cycle              (43.68%)
   772.506466663        123,385,963      branches                                                                (43.18%)
   772.506466663          7,320,360      branch-misses                    #    5.93% of all branches             (43.19%)
   772.506466663        193,951,474      L1-dcache-loads                                                         (33.56%)
   772.506466663         22,363,319      L1-dcache-load-misses            #   11.53% of all L1-dcache accesses   (22.86%)
   772.506466663    <not supported>      L1-icache-loads                                                       
   772.506466663         20,212,780      L1-icache-load-misses                                                   (18.27%)
   772.506466663          8,097,972      LLC-loads                                                               (22.46%)
   772.506466663             20,574      LLC-load-misses                  #    0.25% of all LL-cache accesses    (31.55%)
   772.506466663          1,752,689      dTLB-load-misses                                                        (34.24%)
   772.506466663          1,093,651      iTLB-load-misses                                                        (33.95%)
   772.506466663                  0      minor-faults                                                          
   772.506466663                  0      major-faults                                                          
   773.507869947      1,154,959,807      cycles                                                                  (36.38%)
   773.507869947        716,671,542      instructions                     #    0.62  insn per cycle              (45.47%)
   773.507869947        122,250,557      branches                                                                (45.47%)
