# started on Fri Apr  3 17:53:43 2026

#           time             counts   unit events
#           time             counts   unit events
   339.690962917              91.81 Joules power/energy-pkg/                                                     
   340.692250626              92.90 Joules power/energy-pkg/                                                     
   341.693560064              90.11 Joules power/energy-pkg/                                                     
   342.694892832              85.98 Joules power/energy-pkg/                                                     
   343.696150421              85.36 Joules power/energy-pkg/                                                     
   344.697168632              88.87 Joules power/energy-pkg/                                                     
   345.698488970              95.28 Joules power/energy-pkg/                                                     
   346.699716508              96.81 Joules power/energy-pkg/                                                     
   347.701087579              86.41 Joules power/energy-pkg/                                                     
   348.701806835              62.53 Joules power/energy-pkg/                                                     
   349.703429364              58.75 Joules power/energy-pkg/                                                     
   350.707835974              60.17 Joules power/energy-pkg/                                                     
   351.708828519              59.08 Joules power/energy-pkg/                                                     
   352.709821023              57.57 Joules power/energy-pkg/                                                     
   353.710827248              57.36 Joules power/energy-pkg/                                                     
   354.711828863              56.78 Joules power/energy-pkg/                                                     
   355.712822138              56.84 Joules power/energy-pkg/                                                     
   356.713832199              56.02 Joules power/energy-pkg/                                                     
   357.714835624              56.42 Joules power/energy-pkg/                                                     
   358.716400476              57.25 Joules power/energy-pkg/                                                     
   359.717989461              57.33 Joules power/energy-pkg/                                                     
   360.719540216              57.47 Joules power/energy-pkg/                                                     
   361.721075064              55.15 Joules power/energy-pkg/                                                     
   362.722555742              57.14 Joules power/energy-pkg/                                                     
   363.724097980              55.86 Joules power/energy-pkg/                                                     
   364.725566515              55.73 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.727056076              55.95 Joules power/energy-pkg/                                                     
   366.728534804              55.20 Joules power/energy-pkg/                                                     
   367.730092696              55.94 Joules power/energy-pkg/                                                     
   368.730813978              56.41 Joules power/energy-pkg/                                                     
   369.732824896              58.25 Joules power/energy-pkg/                                                     
   370.733827291              58.53 Joules power/energy-pkg/                                                     
   371.734826619              58.06 Joules power/energy-pkg/                                                     
   372.737815904              58.69 Joules power/energy-pkg/                                                     
   373.738804232              58.71 Joules power/energy-pkg/                                                     
   374.739812020              58.68 Joules power/energy-pkg/                                                     
   375.742823988              58.61 Joules power/energy-pkg/                                                     
   376.743804679              57.57 Joules power/energy-pkg/                                                     
   377.744832467              58.32 Joules power/energy-pkg/                                                     
   378.745815145              58.32 Joules power/energy-pkg/                                                     
   379.746820653              58.35 Joules power/energy-pkg/                                                     
   380.749808448              60.29 Joules power/energy-pkg/                                                     
   381.751367926              59.07 Joules power/energy-pkg/                                                     
   382.752932954              57.53 Joules power/energy-pkg/                                                     
   383.754408026              57.82 Joules power/energy-pkg/                                                     
   384.755963191              56.55 Joules power/energy-pkg/                                                     
   385.757510452              55.90 Joules power/energy-pkg/                                                     
   386.759082844              56.90 Joules power/energy-pkg/                                                     
   387.760739736              56.86 Joules power/energy-pkg/                                                     
   388.762275088              58.73 Joules power/energy-pkg/                                                     
   389.763939350              59.44 Joules power/energy-pkg/                                                     
   390.765590603              59.21 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   391.767148268              57.77 Joules power/energy-pkg/                                                     
   392.767842107              58.52 Joules power/energy-pkg/                                                     
   393.771797851              57.66 Joules power/energy-pkg/                                                     
   394.772829306              57.54 Joules power/energy-pkg/                                                     
   395.773826611              57.69 Joules power/energy-pkg/                                                     
   396.774840239              57.33 Joules power/energy-pkg/                                                     
   397.775830950              56.82 Joules power/energy-pkg/                                                     
   398.776842758              57.03 Joules power/energy-pkg/                                                     
   399.779983527              58.28 Joules power/energy-pkg/                                                     
   400.781431335              58.40 Joules power/energy-pkg/                                                     
   401.782939769              57.83 Joules power/energy-pkg/                                                     
   402.784382784              58.17 Joules power/energy-pkg/                                                     
   403.785916482              58.27 Joules power/energy-pkg/                                                     
   404.787350860              58.24 Joules power/energy-pkg/                                                     
   405.788867451              58.21 Joules power/energy-pkg/                                                     
   406.790299599              58.25 Joules power/energy-pkg/                                                     
   407.791814513              58.49 Joules power/energy-pkg/                                                     
   408.793244658              58.09 Joules power/energy-pkg/                                                     
   409.794058834              58.19 Joules power/energy-pkg/                                                     
   410.794780587              61.41 Joules power/energy-pkg/                                                     
   411.798934853              60.63 Joules power/energy-pkg/                                                     
   412.800361860              58.29 Joules power/energy-pkg/                                                     
   413.801868421              58.80 Joules power/energy-pkg/                                                     
   414.803279802              58.18 Joules power/energy-pkg/                                                     
   415.804736783              57.57 Joules power/energy-pkg/                                                     
   416.806228068              56.27 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   417.807747463              56.70 Joules power/energy-pkg/                                                     
   418.809187590              56.61 Joules power/energy-pkg/                                                     
   419.810658858              56.60 Joules power/energy-pkg/                                                     
   420.812106219              56.61 Joules power/energy-pkg/                                                     
   421.813549220              57.15 Joules power/energy-pkg/                                                     
   422.814995418              57.71 Joules power/energy-pkg/                                                     
   423.816438455              57.87 Joules power/energy-pkg/                                                     
   424.817903600              58.10 Joules power/energy-pkg/                                                     
   425.819475952              58.36 Joules power/energy-pkg/                                                     
   426.820935492              57.47 Joules power/energy-pkg/                                                     
