# started on Fri Apr  3 23:31:51 2026

#           time             counts unit events
    23.028233932                601      LLC-load-misses                  #   82.10% of all LL-cache accesses  
    23.028233932      <not counted>      dTLB-load-misses                                                        (0.00%)
    23.028233932      <not counted>      iTLB-load-misses                                                        (0.00%)
    23.028233932                  0      minor-faults                                                          
    23.028233932                  0      major-faults                                                          
    24.029555212      <not counted>      cycles                                                                  (0.00%)
    24.029555212      <not counted>      instructions                                                            (0.00%)
    24.029555212      <not counted>      branches                                                                (0.00%)
    24.029555212      <not counted>      branch-misses                                                           (0.00%)
    24.029555212      <not counted>      L1-dcache-loads                                                         (0.00%)
    24.029555212                988      L1-dcache-load-misses                                                 
    24.029555212    <not supported>      L1-icache-loads                                                       
    24.029555212              1,911      L1-icache-load-misses                                                 
    24.029555212                718      LLC-loads                                                             
    24.029555212                323      LLC-load-misses                  #   44.99% of all LL-cache accesses  
    24.029555212      <not counted>      dTLB-load-misses                                                        (0.00%)
    24.029555212      <not counted>      iTLB-load-misses                                                        (0.00%)
    24.029555212                  0      minor-faults                                                          
    24.029555212                  0      major-faults                                                          
    25.030726044      <not counted>      cycles                                                                  (0.00%)
    25.030726044      <not counted>      instructions                                                            (0.00%)
    25.030726044      <not counted>      branches                                                                (0.00%)
    25.030726044      <not counted>      branch-misses                                                           (0.00%)
    25.030726044      <not counted>      L1-dcache-loads                                                         (0.00%)
    25.030726044                995      L1-dcache-load-misses                                                 
    25.030726044    <not supported>      L1-icache-loads                                                       
    25.030726044              1,934      L1-icache-load-misses                                                 
    25.030726044                719      LLC-loads                                                             
    25.030726044                317      LLC-load-misses                  #   44.09% of all LL-cache accesses  
    25.030726044      <not counted>      dTLB-load-misses                                                        (0.00%)
    25.030726044      <not counted>      iTLB-load-misses                                                        (0.00%)
    25.030726044                  0      minor-faults                                                          
    25.030726044                  0      major-faults                                                          
    26.032028342      <not counted>      cycles                                                                  (0.00%)
    26.032028342      <not counted>      instructions                                                            (0.00%)
    26.032028342      <not counted>      branches                                                                (0.00%)
    26.032028342      <not counted>      branch-misses                                                           (0.00%)
    26.032028342      <not counted>      L1-dcache-loads                                                         (0.00%)
    26.032028342              1,004      L1-dcache-load-misses                                                 
    26.032028342    <not supported>      L1-icache-loads                                                       
    26.032028342              1,904      L1-icache-load-misses                                                 
    26.032028342                716      LLC-loads                                                             
    26.032028342                370      LLC-load-misses                  #   51.68% of all LL-cache accesses  
    26.032028342      <not counted>      dTLB-load-misses                                                        (0.00%)
    26.032028342      <not counted>      iTLB-load-misses                                                        (0.00%)
    26.032028342                  0      minor-faults                                                          
    26.032028342                  0      major-faults                                                          
#           time             counts unit events
    27.033174906      <not counted>      cycles                                                                  (0.00%)
    27.033174906      <not counted>      instructions                                                            (0.00%)
    27.033174906      <not counted>      branches                                                                (0.00%)
    27.033174906      <not counted>      branch-misses                                                           (0.00%)
    27.033174906      <not counted>      L1-dcache-loads                                                         (0.00%)
    27.033174906              1,007      L1-dcache-load-misses                                                 
    27.033174906    <not supported>      L1-icache-loads                                                       
    27.033174906              1,927      L1-icache-load-misses                                                 
    27.033174906                723      LLC-loads                                                             
    27.033174906                265      LLC-load-misses                  #   36.65% of all LL-cache accesses  
    27.033174906      <not counted>      dTLB-load-misses                                                        (0.00%)
    27.033174906      <not counted>      iTLB-load-misses                                                        (0.00%)
    27.033174906                  0      minor-faults                                                          
    27.033174906                  0      major-faults                                                          
    28.034326839      <not counted>      cycles                                                                  (0.00%)
    28.034326839      <not counted>      instructions                                                            (0.00%)
    28.034326839      <not counted>      branches                                                                (0.00%)
    28.034326839      <not counted>      branch-misses                                                           (0.00%)
