# started on Fri Apr  3 18:45:35 2026

#           time             counts   unit events
   374.764692067              99.43 Joules power/energy-pkg/                                                     
   375.767703112              96.32 Joules power/energy-pkg/                                                     
   376.769707352              92.17 Joules power/energy-pkg/                                                     
   377.771699480              93.71 Joules power/energy-pkg/                                                     
   378.773698467              94.54 Joules power/energy-pkg/                                                     
   379.775704911              90.96 Joules power/energy-pkg/                                                     
   380.776713582              91.59 Joules power/energy-pkg/                                                     
   381.777703613              93.62 Joules power/energy-pkg/                                                     
   382.781705280              91.75 Joules power/energy-pkg/                                                     
   383.782686047              90.53 Joules power/energy-pkg/                                                     
   384.783704866              92.27 Joules power/energy-pkg/                                                     
   385.785704164              94.28 Joules power/energy-pkg/                                                     
   386.786701479              94.92 Joules power/energy-pkg/                                                     
   387.787701072              90.89 Joules power/energy-pkg/                                                     
   388.788704999              90.41 Joules power/energy-pkg/                                                     
   389.789705169              89.75 Joules power/energy-pkg/                                                     
   390.790706449              89.44 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   391.792701777              95.67 Joules power/energy-pkg/                                                     
   392.793689197             107.44 Joules power/energy-pkg/                                                     
   393.794701042              96.65 Joules power/energy-pkg/                                                     
   394.795690070              94.70 Joules power/energy-pkg/                                                     
   395.796686216              90.08 Joules power/energy-pkg/                                                     
   396.797685505              95.37 Joules power/energy-pkg/                                                     
   397.798689837              95.84 Joules power/energy-pkg/                                                     
   398.801684042              96.45 Joules power/energy-pkg/                                                     
   399.802685011              92.63 Joules power/energy-pkg/                                                     
   400.803687515              91.33 Joules power/energy-pkg/                                                     
   401.804683197              94.50 Joules power/energy-pkg/                                                     
   402.805688956              96.35 Joules power/energy-pkg/                                                     
   403.806697877              97.06 Joules power/energy-pkg/                                                     
   404.807683617              93.53 Joules power/energy-pkg/                                                     
   405.808693374              88.43 Joules power/energy-pkg/                                                     
   406.809655640              91.83 Joules power/energy-pkg/                                                     
   407.810688108              92.18 Joules power/energy-pkg/                                                     
   408.811686668              92.52 Joules power/energy-pkg/                                                     
   409.812667323              91.81 Joules power/energy-pkg/                                                     
   410.813687019              94.25 Joules power/energy-pkg/                                                     
   411.814686275              95.21 Joules power/energy-pkg/                                                     
   412.818674562              93.95 Joules power/energy-pkg/                                                     
   413.819694563              95.00 Joules power/energy-pkg/                                                     
   414.820689406              95.65 Joules power/energy-pkg/                                                     
   415.821696215              93.88 Joules power/energy-pkg/                                                     
   416.822691200              94.97 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   417.823698714              96.52 Joules power/energy-pkg/                                                     
   418.824691011              96.08 Joules power/energy-pkg/                                                     
   419.825688453              95.66 Joules power/energy-pkg/                                                     
   420.826687427              93.87 Joules power/energy-pkg/                                                     
   421.827731131              96.47 Joules power/energy-pkg/                                                     
   422.828694405             103.78 Joules power/energy-pkg/                                                     
   423.829687125              97.30 Joules power/energy-pkg/                                                     
   424.830695319              94.97 Joules power/energy-pkg/                                                     
   425.831691443              90.57 Joules power/energy-pkg/                                                     
   426.832688992              93.32 Joules power/energy-pkg/                                                     
   427.833689138              94.20 Joules power/energy-pkg/                                                     
   428.834687876              93.57 Joules power/energy-pkg/                                                     
   429.835667365              93.14 Joules power/energy-pkg/                                                     
   430.836661069              89.31 Joules power/energy-pkg/                                                     
   431.837692522              93.16 Joules power/energy-pkg/                                                     
   432.838700841              96.40 Joules power/energy-pkg/                                                     
   433.839691253              97.10 Joules power/energy-pkg/                                                     
   434.841659519              98.78 Joules power/energy-pkg/                                                     
   435.842687479              95.81 Joules power/energy-pkg/                                                     
   436.843690604              99.58 Joules power/energy-pkg/                                                     
   437.844672165              99.32 Joules power/energy-pkg/                                                     
   438.845668712              99.63 Joules power/energy-pkg/                                                     
   439.846661028              99.25 Joules power/energy-pkg/                                                     
   440.850665054              98.27 Joules power/energy-pkg/                                                     
   441.851689113              93.38 Joules power/energy-pkg/                                                     
   442.852695208              91.89 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   443.853663859              92.00 Joules power/energy-pkg/                                                     
   444.854688024              96.31 Joules power/energy-pkg/                                                     
   445.855687459              95.46 Joules power/energy-pkg/                                                     
   446.856686560              95.02 Joules power/energy-pkg/                                                     
   447.857695848              94.63 Joules power/energy-pkg/                                                     
   448.858945666              90.72 Joules power/energy-pkg/                                                     
   449.860223354              89.83 Joules power/energy-pkg/                                                     
   450.861489709              88.02 Joules power/energy-pkg/                                                     
   451.862796674              84.50 Joules power/energy-pkg/                                                     
   452.864037265              89.55 Joules power/energy-pkg/                                                     
   453.865321757              95.36 Joules power/energy-pkg/                                                     
   454.866211777              96.35 Joules power/energy-pkg/                                                     
   455.867497274              92.51 Joules power/energy-pkg/                                                     
   456.868765672              92.36 Joules power/energy-pkg/                                                     
   457.869693343              94.47 Joules power/energy-pkg/                                                     
   458.871700074              92.73 Joules power/energy-pkg/                                                     
