# started on Fri Apr  3 17:41:39 2026

#           time             counts   unit events
   475.226451010             100.94 Joules power/energy-pkg/                                                     
   476.231453272             101.60 Joules power/energy-pkg/                                                     
   477.232452757             100.16 Joules power/energy-pkg/                                                     
   478.235423085              99.11 Joules power/energy-pkg/                                                     
   479.237437721             101.37 Joules power/energy-pkg/                                                     
   480.242411124             102.41 Joules power/energy-pkg/                                                     
   481.243448307             102.25 Joules power/energy-pkg/                                                     
   482.244443231             101.72 Joules power/energy-pkg/                                                     
   483.248442708              99.07 Joules power/energy-pkg/                                                     
   484.249446013              96.02 Joules power/energy-pkg/                                                     
   485.252439644              96.07 Joules power/energy-pkg/                                                     
   486.254440174              98.71 Joules power/energy-pkg/                                                     
   487.259445543              99.28 Joules power/energy-pkg/                                                     
   488.260412741             100.22 Joules power/energy-pkg/                                                     
